bookID,title,authors,average_rating,language_code,num_pages,ratings_count,publication_date,publisher
22205,This Lullaby,Sarah Dessen,4.03,eng,345,163599,2004-03-08,Speak
17804,Vintage Murakami,Haruki Murakami,4.03,eng,182,740,2004-01-06,Vintage Books USA
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,4.03,eng,221,4483,1955-02-15,University of Chicago Press
3491,The Dictionary of Corporate Bullshit: An A to Z Lexicon of Empty  Enraging  and Just Plain Stupid Office Talk,Lois Beckwith,4.03,eng,192,82,2006-02-14,Three Rivers Press
45616,A Última Batalha (As Crónicas de Nárnia  #7),C.S. Lewis/Pauline Baynes/Ana Falcão Bastos,4.03,por,149,211,2004-07-17,Editorial Presença
22208,Hush! A Thai Lullaby,Minfong Ho/Holly Meade,4.03,eng,32,1315,2000-03-01,Scholastic Inc.
12116,The Late Mattia Pascal,Luigi Pirandello/William Weaver/Charles Simic,4.03,eng,272,6185,2004-11-30,NYRB Classics
13996,Alta (Dragon Jousters  #2),Mercedes Lackey,4.03,en-US,434,7060,2005-03-01,Daw Books
29312,Riddley Walker,Russell Hoban,4.03,eng,236,305,2010-02-01,Bloomsbury
29529,Rebirth Volume 5,Kang-Woo Lee/Lauren Na,4.03,eng,184,102,2003-12-02,TokyoPop
21220,Effigies (Faye Longchamp  #3),Mary Anna Evans,4.03,eng,301,460,2007-01-15,Poisoned Pen Press
5526,Dear John,Nicholas Sparks,4.03,eng,276,502726,2006-10-30,Warner Books (NY)
35958,Sagwa  the Chinese Siamese Cat,Amy Tan/Gretchen Schields,4.03,eng,40,995,2001-09-01,Aladdin Paperbacks
8255,My Little House Crafts Book: 18 Projects from Laura Ingalls Wilder's,Carolyn Strom Collins/Christina Wyss Eriksson/Mary Collier,4.03,eng,64,59,1998-03-21,HarperCollins
1839,Guns  Germs and Steel: The Fates of Human Societies,Jared Diamond,4.03,eng,518,4356,2005-07-11,W.W. Norton
3973,Ilium (Ilium  #1),Dan Simmons,4.03,eng,752,21973,2005-06-28,HarperTorch
6745,Wild Things (Prowlers Book 1),Christopher Golden,4.03,eng,311,7,2003-04-07,Pocket Books
515,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas/Chad Fowler/Andy Hunt,4.03,en-US,828,1577,2004-10-11,Pragmatic Bookshelf
30236,The Little Butterfly,Sherry Shahan,4.03,eng,24,17,1998-04-14,Random House Books for Young Readers
7742,Ahab's Wife  or The Star-Gazer,Sena Jeter Naslund,4.03,eng,704,40049,2005-08-02,William Morrow Paperbacks
26053,Public Secrets,Nora Roberts,4.03,eng,481,11035,2012-03-27,Bantam Books
30200,Elphame's Choice (Partholon  #4),P.C. Cast,4.03,eng,551,3971,2004-11-24,Luna Books
19041,Big Red Tub,Julia Jarman/Adrian    Reynolds,4.03,eng,32,241,2004-12-01,Orchard
1529,Aeschylus: The Oresteia (A Student Guide: Landmarks of World Literature),Simon Goldhill,4.03,eng,95,31,2004-01-22,Cambridge University Press
9644,Why I Write,George Orwell,4.03,eng,120,6389,2005-09-06,Penguin Books
21365,From the Corner of His Eye,Dean Koontz/Stephen Lang,4.03,en-US,0,29,2000-12-26,Random House Audio Publishing Group
24157,Judy Moody Saves the World! (Judy Moody #3),Megan McDonald/Peter H. Reynolds,4.03,eng,160,6077,2004-04-01,Candlewick Press
3103,Maurice,E.M. Forster,4.03,eng,256,21997,2005-12-17,W. W. Norton  Company
12840,Second Ring of Power,Carlos Castañeda,4.03,en-US,328,2779,1991-04-01,Washington Square Press
28915,Never Go Home Again,Shannon Holmes,4.03,eng,336,222,2005-09-27,Atria Books
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,4.03,eng,258,61760,1998-10-01,Gallery Books
24836,The Floating Opera and The End of the Road,John Barth,4.03,eng,442,1933,1997-03-11,Anchor Books
15948,Weg der Träume,Nicholas Sparks/Maja Ueberle-Pfaff,4.03,ger,352,8,2003-04-01,Heyne
16007,Last Train to Paradise: Henry Flagler and the Spectacular Rise and Fall of the Railroad that Crossed an Ocean,Les Standiford,4.03,eng,288,1776,2003-08-05,Broadway Books
18561,Everest: Mountain Without Mercy,Broughton Coburn/David Breashears/Tim Cahill,4.03,eng,256,36,2003-04-01,National Geographic
11095,The Working Poor: Invisible in America,David K. Shipler,4.03,eng,352,4929,2005-01-04,Vintage
27525,Armageddon: The Cosmic Battle of the Ages (Left Behind  #11),Tim LaHaye/Jerry B. Jenkins,4.03,eng,395,15869,2003-11-18,Tyndale House Publishers
31649,James & The Giant Peach (Disney's),Roald Dahl/Karey Kirkpatrick/Lane Smith,4.03,eng,48,1073,1996-07-04,Puffin
1509,Trojan Women / Iphigenia Among the Taurians / Ion,Euripides/David Kovacs,4.03,mul,528,29,1999-12-01,Loeb Classical Library
39638,Killer (Fearless  #12),Francine Pascal,4.03,eng,222,784,2000-11-06,Simon & Schuster Childrens Books
35349,She Who Remembers (Kwani  #1),Linda Lay Shuler,4.03,eng,496,6737,2003-08-05,NAL Trade
21342,Math Fables,Greg Tang/Heather Cahoon,4.03,eng,40,0,1949-01-01,Scholastic Inc.
25295,The Legend of Huma (Dragonlance: Heroes  #1),Richard A. Knaak,4.03,en-US,379,17274,2004-01-01,Wizards of the Coast
16035,When the Elephants Dance,Tess Uriza Holthe,4.03,en-US,368,2627,2003-06-24,Penguin Books
32627,Everville (Book of the Art #2),Clive Barker,4.03,eng,697,8829,1999-11-03,HarperPerennial
34449,The Makioka Sisters,Jun'ichirō Tanizaki/Edward G. Seidensticker,4.03,eng,530,4596,1995-09-26,Vintage
11337,The Bluest Eye,Toni Morrison,4.03,eng,216,132233,2005-09-06,Plume
44900,The Alchemist’s Kitchen: Extraordinary Potions & Curious Notions,Guy Ogilvy,4.03,eng,58,136,2006-10-17,Bloomsbury
33293,Naked Economics: Undressing the Dismal Science,Charles Wheelan,4.03,eng,288,5719,2003-09-17,W. W. Norton  Company
10263,The Early History of God: Yahweh and the Other Deities in Ancient Israel,Mark S. Smith/Patrick D. Miller,4.03,eng,243,238,2002-08-28,Eerdmans
1511,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),Euripides/Pantelis Michelakis,4.03,eng,144,12,2006-03-09,Bristol Classical Press
35454,The Dharma of Star Wars,Matthew Bortolin,4.03,eng,224,371,2005-04-15,Wisdom Publications
5755,The Language Instinct: How the Mind Creates Language,Steven Pinker,4.03,eng,448,15441,2000-11-07,Harper Perennial Modern Classics
22175,Strange Pilgrims,Gabriel García Márquez,4.03,eng,208,6952,2006-11-14,Vintage
9987,Naokos Lächeln,Haruki Murakami/Ursula Gräfe,4.03,ger,416,1254,2003-02-01,btb
38648,The Little Princesses,Marion Crawford/Jennie Bond,4.03,eng,230,416,2003-04-10,St. Martin's Press
1577,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,Aristophanes/Dudley Fitts,4.03,eng,400,14,2003-01-06,Harcourt
11297,Norwegian Wood,Haruki Murakami/Jay Rubin,4.03,eng,296,248676,2000-09-12,Vintage Books
35134,Nor Crystal Tears (Humanx Commonwealth  #9),Alan Dean Foster,4.03,eng,231,2278,1994-02-01,Severn House Publishers
31505,Adventures of the Scarlet Pimpernel,Emmuska Orczy,4.03,eng,256,15,1983-12-01,Buccaneer Books
33614,The Fourth of July Story,Alice Dalgliesh/Marie Nonnast,4.03,eng,32,261,1995-06-01,Aladdin
830,Snow Crash,Neal Stephenson/Guy Abadia,4.03,eng,438,188100,2000-08-02,Bantam Books
5813,Heaven (Casteel  #1),V.C. Andrews,4.03,eng,464,13,1997-04-01,Pocket Books
33810,Plum Island (John Corey  #1),Nelson DeMille,4.03,eng,592,36285,2002-01-01,Grand Central Publishing
39747,The Empire of Ice Cream,Jeffrey Ford/Jonathan Carroll,4.03,eng,320,426,2006-04-01,Golden Gryphon Press
7911,Five Little Peppers and How They Grew (Five Little Peppers  #1),Margaret Sidney,4.03,eng,352,22023,2006-06-01,Aladdin
33795,Caucasia,Danzy Senna,4.03,eng,413,6206,1999-02-01,Riverhead Books
23952,Trainspotting,Murray Smith,4.03,eng,96,75,2002-03-29,British Film Institute
28436,Strategies of Containment: A Critical Appraisal of American National Security Policy During the Cold War,John Lewis Gaddis,4.03,en-US,484,552,2005-07-01,Oxford University Press  USA
42691,The Haj,Leon Uris,4.03,eng,525,11372,1985-05-01,Bantam
45325,Joseph Cornell: Secrets in a Box (Adventures in Art),Alison Baverstock/Joseph Cornell/Christopher Wynne,4.03,eng,27,32,2003-09-01,Prestel Publishing
16721,Living With the Passive-Aggressive Man,Scott Wetzler,4.03,en-US,208,208,1993-10-01,Touchstone
2549,A Tear and a Smile,Kahlil Gibran/جبران خليل جبران/H.M. Nahmad/Robert Hillyer,4.03,eng,228,2094,1950-06-27,Alfred A.Knopf
7103,The Big Money (U.S.A.  #3),John Dos Passos/E.L. Doctorow,4.03,en-US,464,2090,2000-05-25,Mariner Books
34760,All I Really Need to Know I Learned in Kindergarten,Robert Fulghum,4.03,eng,240,17354,2004-05-04,Ballantine Books
34858,Comanche Moon,Larry McMurtry,4.03,eng,752,202,1997-11-06,Simon & Schuster
11002,Eight Men Out: The Black Sox and the 1919 World Series,Eliot Asinof/Stephen Jay Gould,4.03,en-US,336,8614,2000-05-01,Holt Paperbacks
9005,Hello Cruel World: 101 Alternatives to Suicide for Teens  Freaks  and Other Outlaws,Kate Bornstein/Sara Quin,4.03,eng,234,1458,2006-05-02,Seven Stories Press
22176,Doce cuentos peregrinos,Gabriel García Márquez,4.03,spa,192,3205,2006-11-14,Vintage
26588,Tsunamis and Other Natural Disasters (Magic Tree House Research Guide  #15),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,4.03,en-GB,128,466,2007-02-27,Random House Books for Young Readers
2473,The Shield. Catalogue of Women. Other Fragments. (Hesiod II),Hesiod/Glenn W. Most,4.03,eng,434,33,2007-03-01,Harvard University Press
27695,Nine Coaches Waiting,Mary  Stewart/Sandra Brown,4.03,eng,342,10640,2006-05-01,Chicago Review Press
1693,On Christian Doctrine,Augustine of Hippo/D.W. Robertson Jr.,4.03,eng,191,2335,1958-01-11,Library of Liberal Arts/Bobb-Merrill (Indianapolis  IN)
22338,The Day I Swapped My Dad for Two Goldfish,Neil Gaiman/Dave McKean,4.03,en-US,64,284,2006-09-26,HarperCollins
14658,Encyclopedia Brown and the Case of the Treasure Hunt (Encyclopedia Brown  #17),Donald J. Sobol/Gail Owens,4.03,eng,96,637,1989-01-01,Yearling
40863,Youth in Revolt: The Journals of Nick Twisp : Volumes I  II  III/Youth in Revolt/Youth in Bondage/Youth in Exile,C.D. Payne,4.04,eng,503,29,1993-08-01,Aivia Press
25175,The Anodyne Necklace (Richard Jury  #3),Martha Grimes,4.04,eng,310,6046,2004-01-06,Onyx
43675,First Deadly Sin,Lawrence Sanders,4.04,eng,17,2,1989-07-01,Random House Audio
14393,Chekhov's Doctors: A Collection of Chekhov's Medical Tales (Literature & Medicine 5),Anton Chekhov/Jack Coulehan/Robert Coles,4.04,en-GB,228,51,2003-09-28,Kent State University Press (OH)
43269,Amanda's Story (The Girls of Lighthouse Lane #4),Thomas Kinkade/Erika Tamar,4.04,eng,208,4,2006-03-14,HarperCollins
27299,La Emperatriz tras el velo (Trilogía Taj Mahal  #1),Indu Sundaresan/Alberto Coscarelli,4.04,spa,382,2,2003-04-30,Grijalbo Mondadori Sa
14719,Your First Year in Network Marketing: Overcome Your Fears  Experience Success  and Achieve Your Dreams!,Mark Yarnell/Rene Reid Yarnell/Richard  Poe,4.04,eng,304,843,1998-01-07,Three Rivers Press
43673,The First Deadly Sin (Deadly Sins  #2),Lawrence Sanders,4.04,eng,628,5817,1987-04-15,Berkley
330,On Beyond Zebra!,Dr. Seuss,4.04,eng,64,2815,1955-09-12,Random House Books for Young Readers
6680,Gumbo Ya-Ya: A Collection of Louisiana Folk Tales,Lyle Saxon/Edward Dreyer/Robert Tallant,4.04,eng,640,307,1987-05-31,Pelican Publishing
15691,Caligula and Three Other Plays,Albert Camus,4.04,fre,0,17,1966-05-01,Knopf
4631,A Moveable Feast,Ernest Hemingway,4.04,eng,192,82993,2012-09-06,Vintage
13136,2nd Chance (Women's Murder Club  #2),James Patterson/Andrew Gross,4.04,eng,400,78780,2005-05-20,Grand Central Publishing
16176,The Red Queen: Sex and the Evolution of Human Nature,Matt Ridley,4.04,eng,405,13491,2003-04-29,Harper Perennial (HarperCollins)
41307,La chute,Albert Camus,4.04,fre,152,87,1999-01-11,Gallimard
11197,Leading with a Limp: Turning Your Struggles Into Strengths,Dan B. Allender,4.04,eng,206,506,2006-05-16,Waterbrook Press
24296,Because Of Winn Dixie,Kate DiCamillo,4.04,eng,182,235,2000-03-01,Candlewick Press
28877,Red Dragon (Hannibal Lecter  #1),Thomas  Harris,4.04,eng,348,236028,2000-05-22,Dutton
18427,In the Name of Love and Other True Cases (Crime Files  #4),Ann Rule,4.04,eng,414,1353,1998-01-01,Pocket Books
11159,Four Mothers at Chautuaqua,Pansy/Isabella MacDonald Alden,4.04,eng,265,28,1997-04-30,Living Books
13131,The 6th Target (Women's Murder Club  #6),James Patterson/Maxine Paetro,4.04,eng,390,47196,2007-05-08,Little Brown and Company
13995,Winds of Fate (Valdemar: Mage Winds #1),Mercedes Lackey,4.04,eng,458,14611,1992-07-07,DAW
12581,On Writing,Eudora Welty/Richard Bausch,4.04,eng,106,484,2002-09-24,Modern Library
987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,eng,383,456,2005-02-01,Pinnacle
17998,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,en-US,309,1660,2005-05-03,Miramax
4591,Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,4.04,eng,344,20695,2006-05-30,Harper Perennial
11878,Darkness Visible: A Memoir of Madness,William Styron,4.04,eng,96,398,2007-01-23,Modern Library
24156,Judy Moody Gets Famous! (Judy Moody  #2),Megan McDonald/Peter H. Reynolds,4.04,eng,126,8405,2003-04-01,Candlewick Press
27776,La caída,Albert Camus/Manuel de Lope,4.04,spa,128,233,2005-09-19,Alianza Editorial
25460,Animal  Vegetable  Miracle: A Year of Food Life,Barbara Kingsolver/Steven L. Hopp/Camille Kingsolver/Richard A. Houser,4.04,eng,370,86290,2007-05-01,HarperCollins Publishers
1375,The Iliad/The Odyssey,Homer/Robert Fagles/Bernard Knox,4.04,eng,1556,54939,1999-11-01,Penguin Classics
12365,The Risk Pool,Richard Russo,4.04,eng,479,5013,1998-06-04,Vintage
6537,From Potter's Field (Kay Scarpetta  #6),Patricia Cornwell,4.04,eng,383,46084,2005-08-30,Berkley Books
39396,The Key,Lynsay Sands,4.04,eng,313,2152,2003-01-01,Leisure Books
37190,The Tale of Despereaux,Kate DiCamillo/Timothy Basil Ering,4.04,eng,267,142149,2008-09-09,Candlewick Press
9544,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,4.04,eng,118,2685,2009-06-09,HarperOne
7781,The 500 Hats of Bartholomew Cubbins,Dr. Seuss,4.04,eng,56,13097,1989-12-09,Random House Books for Young Readers
35440,Star Wars: Clone Wars  Volume 6: On the Fields of Battle,John Ostrander/Jan Duursema,4.04,eng,168,487,2005-08-02,Dark Horse Books
30861,Woman Hollering Creek and Other Stories,Sandra Cisneros,4.04,eng,192,8107,1992-03-03,Vintage
43220,On Populist Reason,Ernesto Laclau,4.04,eng,276,208,2005-07-17,Verso
13659,Tales from Earthsea (Earthsea Cycle  #5),Ursula K. Le Guin,4.04,eng,280,14549,2003-10-28,Ace
33667,Roses Are Red (Alex Cross  #6),James Patterson,4.04,eng,400,795,2000-11-20,Little  Brown and Company
44739,Graphic Design Solutions,Robin Landa,4.04,en-US,403,147,2005-04-27,Delmar Thomson Learning
31493,Standing in the Rainbow (Elmwood Springs  #2),Fannie Flagg,4.04,eng,560,13592,2004-08-03,Ballantine Books
35474,Not a Genuine Black Man: Or  How I Claimed My Piece of Ground in the Lily-White Suburbs,Brian Copeland,4.04,eng,272,351,2006-07-11,Hachette Books
42864,Lead Like Jesus: Lessons from the Greatest Leadership Role Model of All Time,Kenneth H. Blanchard/Phil Hodges,4.04,en-US,239,808,2007-03-01,W Publishing Group
6346,Phaedo,Plato/Eva Brann/Peter Kalkavage/Eric Salem,4.04,eng,118,94,1998-09-01,Focus
16315,Crooked House,Agatha Christie,4.04,eng,276,24849,2002-08-19,Minotaur Books
6296,When Rabbit Howls,Truddi Chase/Robert A. Phillips,4.04,eng,400,262,2002-02-05,Berkley
21012,One of Us,Michael Marshall Smith,4.04,eng,368,1302,1999-07-06,Bantam
25803,Only the Ring Finger Knows: The Ring Finger Falls Silent (Only the Ring Finger Knows #3),Satoru Kannagi/Hotaru Odagiri,4.04,en-US,250,352,2006-10-26,Digital Manga Publishing
1685,The Enchiridion on Faith Hope and Love (Augustine Series 1),Augustine of Hippo/Bruce Harbert/John E. Rotelle,4.04,eng,144,271,1999-10-01,New City Press
28664,Warhost of Vastmark (Wars of Light & Shadow  #3; Arc 2 - The Ships of Merior  #2),Janny Wurts,4.04,eng,522,3039,2009-07-01,Voyager
15566,The Elf Queen of Shannara (Heritage of Shannara  #3),Terry Brooks,4.04,eng,416,26676,1998-03-04,Orbit
43618,Two Brothers: The Lawman / The Gunslinger (Two Brothers  #1-2),Linda Lael Miller,4.04,eng,393,823,2001-01-01,Pocket Books
14060,Little House Friends (Little House Chapter Books: Laura  #9),Laura Ingalls Wilder/Renée Graef,4.04,eng,80,73,1998-09-05,HarperCollins
14851,Last Man Standing,David Baldacci,4.04,en-GB,556,110,2003-11-01,Pan Publishing
15550,Straken (High Druid of Shannara  #3),Terry Brooks,4.04,eng,384,10276,2006-08-15,Del Rey
17533,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott,4.04,eng,302,19389,1995-09-01,Little  Brown Books for Young Readers
36679,Seven Miles a Second,David Wojnarowicz/James Romberger/Marguerite Van Cook,4.04,eng,59,84,1996-05-01,DC Comics
15529,II Maccabees,Anonymous/Jonathan  A. Goldstein,4.04,eng,595,24,1983-10-11,Anchor Bible
33554,Duel,Richard Matheson/Ray Bradbury,4.04,eng,400,1824,2003-01-04,Tor Books
44950,Code of the Samurai: A Modern Translation of the Bushido Shoshinshu of Taira Shigesuke,Daidōji Yūzan/Oscar Ratti/Thomas Cleary,4.04,eng,128,2274,1999-09-15,Tuttle Publishing
37594,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,eng,309,221,2003-10-01,Scholastic Inc.
14841,Last Man Standing,David Baldacci,4.04,eng,548,60,2002-06-03,Pocket Books
27269,The Glass House (Captain Lacey  #3),Ashley Gardner,4.04,eng,256,1123,2004-12-07,Berkley
14839,Last Man Standing,David Baldacci,4.04,eng,640,41611,2002-09-01,Warners Visions Books
37595,El cubo B (Artemis Fowl  #3),Eoin Colfer/Ana Alcaina,4.04,spa,352,17,2005-07-05,Montena
25996,The Mother,Pearl S. Buck,4.04,eng,304,1783,2004-01-01,Moyer Bell and its subsidiaries
40153,The Whalestoe Letters,Mark Z. Danielewski,4.04,eng,83,2112,2000-10-10,Pantheon
30673,Darkness at Noon,Arthur Koestler/Daphne Hardy,4.04,eng,273,1307,2006-10-17,Scribner
32439,Intensity,Dean Koontz,4.04,eng,436,65221,2000-10-31,Bantam
30190,Goddess of Light (Goddess Summoning  #3),P.C. Cast,4.04,eng,355,5594,2005-04-05,Berkley
23518,Bad Astronomy,Philip Plait,4.04,eng,277,5247,2002-03-05,Wiley
31365,With No One as Witness (Inspector Lynley  #13),Elizabeth  George,4.04,eng,784,9952,2006-02-28,Harper
26085,Identity Crisis,Brad Meltzer/Rags Morales/Michael Bair/Joss Whedon,4.04,eng,288,18289,2006-08-16,DC Comics
30224,Mistral's Kiss (Merry Gentry  #5),Laurell K. Hamilton,4.04,en-US,212,27026,2006-12-12,Ballantine Books
20238,A Fearsome Doubt (Inspector Ian Rutledge  #6),Charles Todd,4.04,eng,384,2815,2003-07-29,Bantam
14142,The Art of Loving,Erich Fromm/Peter D. Kramer/Rainer Funk,4.04,eng,192,38148,2019-08-06,Harper Perennial Modern Classics
30264,Dead Witch Walking (The Hollows  #1),Kim Harrison,4.04,en-US,416,99076,2004-07-01,HarperTorch
16967,1632,Eric Flint,4.04,eng,597,8406,2006-06-15,Baen Books
23310,Allusions in Ulysses: An Annotated List,Weldon Thornton,4.04,eng,563,22,1982-09-20,University of North Carolina Press
17800,Dance Dance Dance,Haruki Murakami,4.04,eng,393,50169,2002-02-07,Vintage
8537,Nerve,Dick Francis,4.04,eng,320,3581,1998-09-01,Jove
32328,Air Gear  Vol. 2 (Air Gear  #2),Oh! Great/大暮 維人,4.04,eng,224,686,2006-10-31,Del Rey
8552,Bolt (Kit Fielding  #2),Dick Francis,4.04,eng,288,5043,2005-05-03,G.P. Putnam's Sons
42955,The Drifters,James A. Michener,4.04,eng,768,6253,1986-10-12,Fawcett Books
43049,The Sea Wolf,Jack London,4.04,eng,425,19091,2005-06-01,Alan Rodgers Books
23183,The Book of Questions,Pablo Neruda/William O'Daly,4.04,eng,96,2180,2001-04-01,Copper Canyon Press
8725,Comfort Me with Apples: More Adventures at the Table,Ruth Reichl,4.04,eng,302,17939,2002-04-09,Random House Trade
32781,War and the Iliad,Simone Weil/Rachel Bespaloff/Mary McCarthy/Christopher E.G. Benfey/Hermann Broch,4.04,eng,121,532,2005-03-31,NYRB Classics
8726,Comfort Me With Apples,Ruth Reichl,4.04,eng,299,15,2001-01-01,Random house
27582,Dead Wrong (Joanna Brady  #12),J.A. Jance,4.04,eng,368,4163,2006-07-25,William Morrow
12447,You Can't Go Home Again,Thomas Wolfe,4.04,eng,711,4025,1998-08-05,Harper Perennial
3731,Great Short Works of Herman Melville,Herman Melville/Warner Berthoff,4.04,eng,512,424,2004-03-02,Harper Perennial Modern Classics
26330,Healing Emotions: Conversations with the Dalai Lama on Mindfulness  Emotions  and Health,Daniel Goleman,4.04,eng,288,302,2003-01-14,Shambhala
